date,serial_number,model,capacity_bytes,failure,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2024-01-03,ZHZ62XG9,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,4.0,37.0,False,80.0,110554272.0,,,90.0,0.0,100.0,17.0,100.0,32.0,86.0,9451736647.0,,,62.0,33737.0,100.0,0.0,,,100.0,17.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,4.0,99.0,2753.0,35.0,35.0,1.0,110554272.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33308.0,100.0,111395416136.0,100.0,700728576344.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ52RB5,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,5.0,34.0,False,79.0,80329360.0,,,90.0,0.0,100.0,13.0,100.0,952.0,89.0,820576864.0,,,62.0,33734.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,,,64.0,36.0,,,100.0,2.0,99.0,2738.0,36.0,36.0,1.0,80329360.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33313.0,100.0,112648929112.0,100.0,739727822090.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ5GZLL,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,5.0,21.0,False,83.0,202284512.0,,,90.0,0.0,100.0,13.0,100.0,0.0,79.0,73143603.0,,,62.0,33748.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,2.0,99.0,2761.0,33.0,33.0,1.0,202284512.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33326.0,100.0,110073994328.0,100.0,713616644034.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ597E9,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,8.0,32.0,False,84.0,226733304.0,,,90.0,0.0,100.0,8.0,100.0,1248.0,82.0,154583552.0,,,62.0,33735.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,12.0,100.0,4295426055.0,,,65.0,35.0,,,100.0,0.0,99.0,2779.0,35.0,35.0,1.0,226733304.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33312.0,100.0,113520584616.0,100.0,652576413654.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ63CJW,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,11.0,59.0,False,83.0,211368616.0,,,90.0,0.0,100.0,17.0,100.0,0.0,86.0,357421603.0,,,62.0,33832.0,100.0,0.0,,,100.0,17.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,2.0,99.0,3026.0,37.0,37.0,1.0,211368616.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33296.0,100.0,113155374208.0,100.0,719332895260.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ62M14,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,12.0,34.0,False,76.0,36675128.0,,,90.0,0.0,100.0,11.0,100.0,0.0,88.0,678488831.0,,,62.0,33839.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,3.0,99.0,2916.0,35.0,35.0,1.0,36675128.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33326.0,100.0,112616361168.0,100.0,639374621792.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ62EZP,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,14.0,17.0,False,77.0,49739664.0,,,90.0,0.0,100.0,14.0,100.0,0.0,90.0,974681457.0,,,62.0,33849.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,1.0,99.0,2954.0,33.0,33.0,1.0,49739664.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33329.0,100.0,110477432456.0,100.0,682054601750.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ62PWS,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,14.0,36.0,False,81.0,134704176.0,,,90.0,0.0,100.0,14.0,100.0,0.0,90.0,985089100.0,,,62.0,33838.0,100.0,0.0,,,100.0,14.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,1.0,99.0,2908.0,35.0,35.0,1.0,134704176.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33318.0,100.0,110002308040.0,100.0,761716508566.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ5GNCH,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,16.0,14.0,False,72.0,17110680.0,,,99.0,0.0,100.0,1.0,100.0,0.0,83.0,203680604.0,,,98.0,1967.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,24.0,100.0,21475164165.0,,,71.0,29.0,,,100.0,0.0,100.0,135.0,29.0,29.0,1.0,17110680.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1951.0,100.0,26902619016.0,100.0,15350888300.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ5ZHBD,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,16.0,15.0,False,84.0,228473942.0,,,97.0,0.0,100.0,1.0,100.0,552.0,65.0,382497890604.0,,,98.0,1967.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,151.0,100.0,4295163907.0,,,70.0,30.0,,,100.0,0.0,100.0,97.0,30.0,30.0,2.0,228473942.0,,,100.0,392.0,100.0,392.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1959.0,100.0,26688459392.0,100.0,38725723414.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ62N8F,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,16.0,50.0,False,83.0,198895562.0,,,91.0,0.0,100.0,11.0,100.0,0.0,89.0,883264518.0,,,62.0,33838.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,64.0,36.0,,,100.0,1.0,99.0,3009.0,36.0,36.0,1.0,198895562.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33284.0,100.0,112005218888.0,100.0,775646380272.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ63E8D,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,18.0,28.0,False,81.0,135779000.0,,,90.0,0.0,100.0,26.0,100.0,288.0,88.0,585772407.0,,,62.0,33842.0,100.0,0.0,,,100.0,24.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,9.0,100.0,8590262277.0,,,65.0,35.0,,,100.0,2.0,99.0,3109.0,35.0,35.0,1.0,135779000.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33233.0,100.0,112366638936.0,100.0,692213885298.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ62FEF,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1068.0,19.0,37.0,False,84.0,234364128.0,,,90.0,0.0,100.0,13.0,100.0,0.0,84.0,277464707.0,,,62.0,33836.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,65537.0,,,64.0,36.0,,,100.0,1.0,99.0,2983.0,36.0,36.0,1.0,234364128.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33278.0,100.0,111358112992.0,100.0,790000807414.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ65823,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1070.0,1.0,21.0,False,76.0,44061288.0,,,92.0,0.0,100.0,7.0,100.0,0.0,86.0,419500629.0,,,63.0,32750.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,11.0,100.0,0.0,,,66.0,34.0,,,100.0,1.0,100.0,1508.0,34.0,34.0,1.0,44061288.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32567.0,100.0,111790944664.0,100.0,588693601410.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ65LYL,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1070.0,2.0,23.0,False,82.0,174561168.0,,,93.0,0.0,100.0,6.0,100.0,0.0,88.0,570335707.0,,,63.0,32763.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,1.0,100.0,1536.0,31.0,31.0,1.0,174561168.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32570.0,100.0,113081828064.0,100.0,540414152688.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ615Q8,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1070.0,10.0,4.0,False,83.0,181547384.0,,,92.0,0.0,100.0,10.0,100.0,912.0,67.0,4979994.0,,,63.0,32767.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,13.0,100.0,4295032833.0,,,72.0,28.0,,,100.0,3.0,100.0,1487.0,28.0,28.0,1.0,181547384.0,,,100.0,40.0,100.0,40.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32587.0,100.0,116289466736.0,100.0,588483081698.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ65F05,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1070.0,10.0,42.0,False,75.0,32937952.0,,,90.0,0.0,100.0,8.0,100.0,2592.0,83.0,13567307645.0,,,63.0,32761.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,43.0,100.0,65537.0,,,67.0,33.0,,,100.0,1.0,99.0,2368.0,33.0,33.0,1.0,32937952.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32437.0,100.0,112391553648.0,100.0,542916039592.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ65ECR,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1070.0,11.0,49.0,False,81.0,126687024.0,,,90.0,0.0,100.0,8.0,100.0,0.0,89.0,780950793.0,,,63.0,32766.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,1.0,100.0,1567.0,37.0,37.0,1.0,126687024.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32561.0,100.0,111635198464.0,100.0,594791476192.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ607L4,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1070.0,19.0,11.0,False,81.0,131913544.0,,,93.0,0.0,100.0,6.0,100.0,0.0,89.0,829806591.0,,,63.0,32740.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,9.0,100.0,65537.0,,,72.0,28.0,,,100.0,1.0,100.0,1614.0,28.0,28.0,1.0,131913544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32496.0,100.0,112586174056.0,100.0,691258319382.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ659XR,ST12000NM0008,12000138625024.0,0.0,phx1,0.0,1070.0,19.0,49.0,False,84.0,240126216.0,,,93.0,0.0,100.0,6.0,100.0,8.0,90.0,918679147.0,,,63.0,32755.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,0.0,100.0,1662.0,35.0,35.0,1.0,240126216.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,32500.0,100.0,112150419264.0,100.0,638579264402.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL0051BR,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1097.0,1.0,8.0,False,83.0,183777576.0,,,95.0,0.0,100.0,4.0,100.0,0.0,88.0,597678572.0,,,64.0,32074.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,78.0,22.0,,,100.0,1.0,100.0,1768.0,22.0,22.0,1.0,183777576.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31868.0,100.0,85059157032.0,100.0,372403696329.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL0051YJ,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1097.0,2.0,5.0,False,80.0,96915008.0,,,92.0,0.0,100.0,7.0,100.0,0.0,87.0,526385212.0,,,64.0,31914.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,0.0,99.0,3538.0,20.0,20.0,1.0,96915008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31112.0,100.0,86144082912.0,100.0,328994850413.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL004L59,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1097.0,17.0,4.0,False,84.0,236702824.0,,,93.0,0.0,100.0,6.0,100.0,0.0,86.0,369315212.0,,,68.0,28414.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,79.0,21.0,,,100.0,1.0,100.0,1427.0,21.0,21.0,1.0,236702824.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28199.0,100.0,86270331600.0,100.0,336333226415.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL00535S,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1098.0,7.0,11.0,False,82.0,144648456.0,,,93.0,0.0,100.0,6.0,100.0,0.0,89.0,774104366.0,,,67.0,29019.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,1.0,100.0,1536.0,20.0,20.0,2.0,144648456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28766.0,100.0,76376893936.0,100.0,342227548335.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZHZ6BG2D,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1099.0,1.0,14.0,False,80.0,89167992.0,,,91.0,0.0,100.0,14.0,95.0,21904.0,86.0,427605744.0,,,64.0,31917.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,198.0,100.0,0.0,,,80.0,20.0,,,100.0,3.0,100.0,1631.0,20.0,20.0,3.0,89167992.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31532.0,100.0,77849175272.0,100.0,376832785624.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL005100,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1099.0,1.0,45.0,False,75.0,31300008.0,,,92.0,0.0,100.0,14.0,100.0,40.0,88.0,588536880.0,,,64.0,31915.0,100.0,0.0,,,100.0,14.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,,,76.0,24.0,,,100.0,4.0,100.0,1721.0,24.0,24.0,1.0,31300008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31670.0,100.0,79538784984.0,100.0,418542767117.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL005187,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1099.0,1.0,25.0,False,82.0,172744848.0,,,90.0,0.0,100.0,13.0,100.0,0.0,87.0,535097281.0,,,64.0,31910.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,2.0,100.0,1603.0,23.0,23.0,1.0,172744848.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31653.0,100.0,79467462576.0,100.0,383599192084.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL005301,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1099.0,1.0,29.0,False,84.0,223965744.0,,,90.0,0.0,100.0,13.0,100.0,0.0,87.0,450630817.0,,,64.0,31911.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,3.0,100.0,1860.0,23.0,23.0,1.0,223965744.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31627.0,100.0,75505341776.0,100.0,417641572784.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL0055HJ,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1099.0,16.0,5.0,False,83.0,213190992.0,,,91.0,0.0,100.0,10.0,87.0,11384.0,86.0,398884660.0,,,71.0,26274.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,17180196869.0,,,81.0,19.0,,,100.0,3.0,99.0,3020.0,19.0,19.0,2.0,213190992.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,25918.0,100.0,84258102552.0,100.0,310089872422.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL005DPD,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1100.0,14.0,20.0,False,78.0,57321744.0,,,95.0,0.0,100.0,5.0,100.0,0.0,90.0,952868260.0,,,72.0,25053.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,2.0,100.0,1346.0,26.0,26.0,2.0,57321744.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,24833.0,100.0,77569707048.0,100.0,338263197903.0,,,,,,,,,,,,,,,,,,,,
2024-01-03,ZL005CRT,ST12000NM0008,12000138625024.0,0.0,sac0,0.0,1101.0,1.0,43.0,False,82.0,176190832.0,,,93.0,0.0,100.0,6.0,100.0,0.0,87.0,9558491688.0,,,65.0,31227.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,2.0,100.0,1521.0,26.0,26.0,1.0,176190832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31033.0,100.0,79545633848.0,100.0,359110384877.0,,,,,,,,,,,,,,,,,,,,
